year,class,cited_class,citation_count
1991,Y02B30,Y02P20,17
1991,Y02B30,Y02P60,3
1991,Y02B30,Y02P70,14
1991,Y02B30,Y02P80,7
1991,Y02B30,Y02T10,20
1991,Y02B30,Y02T70,1
1991,Y02B30,Y02T90,3
1991,Y02B30,Y02W10,4
1991,Y02B30,Y02W30,1
1991,Y02B40,Y02A20,4
1991,Y02B40,Y02A40,6
1991,Y02B40,Y02B10,3
1991,Y02B40,Y02B30,3
1991,Y02B40,Y02B40,62
1991,Y02B40,Y02B70,6
1991,Y02B40,Y02E10,30
1991,Y02B40,Y02E60,8
1991,Y02B40,Y02P80,1
1991,Y02B40,Y02T10,1
1991,Y02B40,Y02T90,1
1991,Y02B40,Y02W10,1
1991,Y02B50,Y02B50,2
1991,Y02B50,Y02P70,1
1991,Y02B60,Y02B60,1
1991,Y02B60,Y02D30,1
1991,Y02B70,Y02A20,1
1991,Y02B70,Y02B10,1
1991,Y02B70,Y02B20,41
1991,Y02B70,Y02B30,10
1991,Y02B70,Y02B40,7
1991,Y02B70,Y02B70,443
1991,Y02B70,Y02B90,48
1991,Y02B70,Y02D10,2
1991,Y02B70,Y02D30,2
1991,Y02B70,Y02E10,1
1991,Y02B70,Y02E40,20
1991,Y02B70,Y02E60,41
1991,Y02B70,Y02P70,1
1991,Y02B70,Y02P80,67
1991,Y02B70,Y02P90,1
1991,Y02B70,Y02T10,9
1991,Y02B70,Y02T30,1
1991,Y02B70,Y02W10,1
1991,Y02B80,Y02A30,47
1991,Y02B80,Y02A40,5
1991,Y02B80,Y02B10,5
1991,Y02B80,Y02B20,4
1991,Y02B80,Y02B30,2
1991,Y02B80,Y02B40,1
1991,Y02B80,Y02B80,42
1991,Y02B80,Y02E10,8
1991,Y02B80,Y02E60,2
1991,Y02B80,Y02E70,2
1991,Y02B80,Y02P20,1
1991,Y02B80,Y02P60,4
1991,Y02B80,Y02T10,1
1991,Y02B80,Y02W30,2
1991,Y02B90,Y02B20,9
1991,Y02B90,Y02B30,8
1991,Y02B90,Y02B70,66
1991,Y02B90,Y02B90,86
1991,Y02B90,Y02D10,1
1991,Y02B90,Y02D30,4
1991,Y02B90,Y02E20,3
1991,Y02B90,Y02E30,1
1991,Y02B90,Y02E60,48
1991,Y02B90,Y02P20,1
1991,Y02B90,Y02P80,1
1991,Y02B90,Y02P90,1
1991,Y02B90,Y02T30,1
1991,Y02C20,Y02A40,1
1991,Y02C20,Y02A50,47
1991,Y02C20,Y02C20,201
1991,Y02C20,Y02E20,20
1991,Y02C20,Y02E30,2
1991,Y02C20,Y02E50,3
1991,Y02C20,Y02E60,4
1991,Y02C20,Y02P10,5
1991,Y02C20,Y02P20,91
1991,Y02C20,Y02P30,3
1991,Y02C20,Y02P40,1
1991,Y02C20,Y02P60,1
1991,Y02C20,Y02P70,4
1991,Y02C20,Y02T10,31
1991,Y02C20,Y02W10,12
1991,Y02C20,Y02W30,2
1991,Y02D10,Y02B60,2
1991,Y02D10,Y02B70,4
1991,Y02D10,Y02B90,2
1991,Y02D10,Y02D10,98
1991,Y02D10,Y02D30,38
1991,Y02D10,Y02E10,1
1991,Y02D10,Y02E60,2
1991,Y02D10,Y02P70,9
1991,Y02D10,Y02T10,1
1991,Y02D30,Y02A50,1
1991,Y02D30,Y02A90,2
1991,Y02D30,Y02B20,1
1991,Y02D30,Y02B70,8
1991,Y02D30,Y02B90,3
1991,Y02D30,Y02D10,32
1991,Y02D30,Y02D30,263
1991,Y02D30,Y02E40,1
1991,Y02D30,Y02E60,3
1991,Y02D30,Y02P70,1
1991,Y02E10,Y02A10,5
1991,Y02E10,Y02A20,36
1991,Y02E10,Y02A30,42
1991,Y02E10,Y02A40,26
1991,Y02E10,Y02A50,1
1991,Y02E10,Y02B10,362
1991,Y02E10,Y02B20,18
1991,Y02E10,Y02B30,31
1991,Y02E10,Y02B40,23
1991,Y02E10,Y02B70,4
1991,Y02E10,Y02B80,9
1991,Y02E10,Y02D10,1
1991,Y02E10,Y02E10,2761
1991,Y02E10,Y02E20,6
1991,Y02E10,Y02E30,4
1991,Y02E10,Y02E40,4
1991,Y02E10,Y02E50,2
1991,Y02E10,Y02E60,95
1991,Y02E10,Y02E70,38
1991,Y02E10,Y02P10,2
1991,Y02E10,Y02P20,22
1991,Y02E10,Y02P60,10
1991,Y02E10,Y02P70,301
1991,Y02E10,Y02P80,25
1991,Y02E10,Y02P90,1
1991,Y02E10,Y02T10,27
1991,Y02E10,Y02T30,1
1991,Y02E10,Y02T50,16
1991,Y02E10,Y02T70,9
1991,Y02E10,Y02T90,4
1991,Y02E10,Y02W10,9
1991,Y02E20,Y02A20,1
1991,Y02E20,Y02A30,8
1991,Y02E20,Y02A40,6
1991,Y02E20,Y02A50,9
1991,Y02E20,Y02B10,4
1991,Y02E20,Y02B30,31
1991,Y02E20,Y02C20,15
1991,Y02E20,Y02E10,4
1991,Y02E20,Y02E20,281
1991,Y02E20,Y02E30,7
1991,Y02E20,Y02E50,13
1991,Y02E20,Y02E60,2
1991,Y02E20,Y02P10,14
1991,Y02E20,Y02P20,57
1991,Y02E20,Y02P40,26
1991,Y02E20,Y02P70,15
1991,Y02E20,Y02P80,8
1991,Y02E20,Y02P90,1
1991,Y02E20,Y02T10,59
1991,Y02E20,Y02T50,13
1991,Y02E20,Y02W10,21
1991,Y02E20,Y02W30,14
1991,Y02E30,Y02A10,1
1991,Y02E30,Y02A20,1
1991,Y02E30,Y02B10,1
1991,Y02E30,Y02B30,1
1991,Y02E30,Y02E10,2
1991,Y02E30,Y02E20,7
1991,Y02E30,Y02E30,2419
1991,Y02E30,Y02E40,1
1991,Y02E30,Y02E60,38
1991,Y02E30,Y02E70,1
1991,Y02E30,Y02P10,16
1991,Y02E30,Y02P20,6
1991,Y02E30,Y02P70,4
1991,Y02E30,Y02T10,5
1991,Y02E30,Y02T50,3
1991,Y02E30,Y02T90,1
1991,Y02E30,Y02W10,1
1991,Y02E30,Y02W30,54
1991,Y02E40,Y02B20,2
1991,Y02E40,Y02B30,1
1991,Y02E40,Y02B70,20
1991,Y02E40,Y02B90,3
1991,Y02E40,Y02D30,1
1991,Y02E40,Y02E10,10
1991,Y02E40,Y02E20,1
1991,Y02E40,Y02E30,3
1991,Y02E40,Y02E40,298
1991,Y02E40,Y02E60,12
1991,Y02E40,Y02E70,2
1991,Y02E40,Y02P10,5
1991,Y02E40,Y02P70,1
1991,Y02E40,Y02P80,3
1991,Y02E40,Y02P90,2
1991,Y02E40,Y02T10,2
1991,Y02E50,Y02A20,4
1991,Y02E50,Y02A40,44
1991,Y02E50,Y02A50,11
1991,Y02E50,Y02B30,2
1991,Y02E50,Y02C20,4
1991,Y02E50,Y02E10,2
1991,Y02E50,Y02E20,5
1991,Y02E50,Y02E30,1
1991,Y02E50,Y02E50,285
1991,Y02E50,Y02P10,9
1991,Y02E50,Y02P20,93
1991,Y02E50,Y02P30,1
1991,Y02E50,Y02P40,5
1991,Y02E50,Y02P60,6
1991,Y02E50,Y02P70,3
1991,Y02E50,Y02P80,1
1991,Y02E50,Y02P90,3
1991,Y02E50,Y02T10,3
1991,Y02E50,Y02T30,1
1991,Y02E50,Y02T50,2
1991,Y02E50,Y02W10,140
1991,Y02E50,Y02W30,105
1991,Y02E60,Y02A10,2
1991,Y02E60,Y02A20,6
1991,Y02E60,Y02A30,54
1991,Y02E60,Y02A40,3
1991,Y02E60,Y02A50,4
1991,Y02E60,Y02B10,51
1991,Y02E60,Y02B20,5
1991,Y02E60,Y02B30,65
1991,Y02E60,Y02B40,10
1991,Y02E60,Y02B50,1
1991,Y02E60,Y02B70,47
1991,Y02E60,Y02B80,5
1991,Y02E60,Y02B90,50
1991,Y02E60,Y02C20,4
1991,Y02E60,Y02D10,2
1991,Y02E60,Y02D30,5
1991,Y02E60,Y02E10,96
1991,Y02E60,Y02E20,17
1991,Y02E60,Y02E30,21
1991,Y02E60,Y02E40,15
1991,Y02E60,Y02E50,3
1991,Y02E60,Y02E60,4906
1991,Y02E60,Y02E70,31
1991,Y02E60,Y02P10,14
1991,Y02E60,Y02P20,52
1991,Y02E60,Y02P60,3
1991,Y02E60,Y02P70,681
1991,Y02E60,Y02P80,7
1991,Y02E60,Y02P90,11
1991,Y02E60,Y02T10,128
1991,Y02E60,Y02T30,2
1991,Y02E60,Y02T50,15
1991,Y02E60,Y02T90,47
1991,Y02E60,Y02W10,2
1991,Y02E60,Y02W30,23
1991,Y02E60,Y02W90,1
1991,Y02E70,Y02A20,1
1991,Y02E70,Y02A30,7
1991,Y02E70,Y02A40,1
1991,Y02E70,Y02B10,42
1991,Y02E70,Y02B20,1
1991,Y02E70,Y02B30,12
1991,Y02E70,Y02E10,59
1991,Y02E70,Y02E60,18
1991,Y02E70,Y02E70,13
1991,Y02E70,Y02P20,1
1991,Y02E70,Y02P60,1
1991,Y02E70,Y02P80,4
1991,Y02E70,Y02T10,7
1991,Y02E70,Y02T30,1
1991,Y02E70,Y02T50,2
1991,Y02E70,Y02T90,1
1991,Y02P10,Y02A20,1
1991,Y02P10,Y02A40,2
1991,Y02P10,Y02A50,3
1991,Y02P10,Y02E10,6
1991,Y02P10,Y02E20,12
1991,Y02P10,Y02E30,65
1991,Y02P10,Y02E40,10
1991,Y02P10,Y02E50,5
1991,Y02P10,Y02E60,11
1991,Y02P10,Y02P10,1154
1991,Y02P10,Y02P20,41
1991,Y02P10,Y02P30,1
1991,Y02P10,Y02P40,8
1991,Y02P10,Y02P70,6
1991,Y02P10,Y02P90,8
1991,Y02P10,Y02T50,3
1991,Y02P10,Y02T70,4
1991,Y02P10,Y02W10,23
1991,Y02P10,Y02W30,172
1991,Y02P20,Y02A20,14
1991,Y02P20,Y02A30,13
1991,Y02P20,Y02A40,217
1991,Y02P20,Y02A50,51
1991,Y02P20,Y02B10,2
1991,Y02P20,Y02B30,17
1991,Y02P20,Y02B70,6
1991,Y02P20,Y02C20,89
1991,Y02P20,Y02E10,13
1991,Y02P20,Y02E20,44
1991,Y02P20,Y02E30,15
1991,Y02P20,Y02E50,86
1991,Y02P20,Y02E60,42
1991,Y02P20,Y02P10,53
1991,Y02P20,Y02P20,1593
1991,Y02P20,Y02P30,67
1991,Y02P20,Y02P40,5
1991,Y02P20,Y02P60,9
1991,Y02P20,Y02P70,13
1991,Y02P20,Y02P80,3
1991,Y02P20,Y02P90,2
1991,Y02P20,Y02T10,10
1991,Y02P20,Y02T30,1
1991,Y02P20,Y02T50,2
1991,Y02P20,Y02W10,95
1991,Y02P20,Y02W30,368
1991,Y02P20,Y02W90,8
1991,Y02P30,Y02A50,2
1991,Y02P30,Y02C20,17
1991,Y02P30,Y02E20,1
1991,Y02P30,Y02E50,2
1991,Y02P30,Y02E60,1
1991,Y02P30,Y02P20,35
1991,Y02P30,Y02P30,32
1991,Y02P30,Y02T50,1
1991,Y02P40,Y02A40,1
1991,Y02P40,Y02C20,1
1991,Y02P40,Y02E10,3
1991,Y02P40,Y02E20,57
1991,Y02P40,Y02E30,3
1991,Y02P40,Y02E50,11
1991,Y02P40,Y02E60,1
1991,Y02P40,Y02P10,26
1991,Y02P40,Y02P20,17
1991,Y02P40,Y02P40,275
1991,Y02P40,Y02P70,7
1991,Y02P40,Y02P80,2
1991,Y02P40,Y02T10,3
1991,Y02P40,Y02T90,1
1991,Y02P40,Y02W10,12
1991,Y02P40,Y02W30,109
1991,Y02P60,Y02A30,2
1991,Y02P60,Y02A40,77
1991,Y02P60,Y02A50,1
1991,Y02P60,Y02B10,2
1991,Y02P60,Y02B30,2
1991,Y02P60,Y02B80,1
1991,Y02P60,Y02C20,1
1991,Y02P60,Y02E10,7
1991,Y02P60,Y02E20,4
1991,Y02P60,Y02E50,7
1991,Y02P60,Y02E60,1
1991,Y02P60,Y02E70,1
1991,Y02P60,Y02P10,3
1991,Y02P60,Y02P20,5
1991,Y02P60,Y02P60,278
1991,Y02P60,Y02T10,1
1991,Y02P60,Y02T90,1
1991,Y02P60,Y02W10,10
1991,Y02P60,Y02W30,7
1991,Y02P70,Y02A30,10
1991,Y02P70,Y02A40,6
1991,Y02P70,Y02A50,4
1991,Y02P70,Y02B10,2
1991,Y02P70,Y02B30,26
1991,Y02P70,Y02B80,1
1991,Y02P70,Y02C20,7
1991,Y02P70,Y02E10,415
1991,Y02P70,Y02E20,10
1991,Y02P70,Y02E30,2
1991,Y02P70,Y02E40,1
1991,Y02P70,Y02E50,2
1991,Y02P70,Y02E60,784
1991,Y02P70,Y02P10,10
1991,Y02P70,Y02P20,16
1991,Y02P70,Y02P40,6
1991,Y02P70,Y02P60,1
1991,Y02P70,Y02P70,823
1991,Y02P70,Y02P80,2
1991,Y02P70,Y02P90,2
1991,Y02P70,Y02T10,19
1991,Y02P70,Y02T50,5
1991,Y02P70,Y02T90,8
1991,Y02P70,Y02W10,5
1991,Y02P70,Y02W30,27
1991,Y02P80,Y02A30,5
1991,Y02P80,Y02A40,1
1991,Y02P80,Y02B10,6
1991,Y02P80,Y02B20,5
1991,Y02P80,Y02B30,13
1991,Y02P80,Y02B40,1
1991,Y02P80,Y02B70,59
1991,Y02P80,Y02E10,19
1991,Y02P80,Y02E20,7
1991,Y02P80,Y02E40,11
1991,Y02P80,Y02E60,3
1991,Y02P80,Y02E70,2
1991,Y02P80,Y02P20,1
1991,Y02P80,Y02P80,25
1991,Y02P80,Y02T10,9
1991,Y02P80,Y02W10,1
1991,Y02P90,Y02A40,1
1991,Y02P90,Y02A90,1
1991,Y02P90,Y02B10,1
1991,Y02P90,Y02B40,1
1991,Y02P90,Y02B70,4
1991,Y02P90,Y02B90,2
1991,Y02P90,Y02D10,4
1991,Y02P90,Y02E10,7
1991,Y02P90,Y02E20,1
1991,Y02P90,Y02E30,7
1991,Y02P90,Y02E40,4
1991,Y02P90,Y02E60,10
1991,Y02P90,Y02E70,1
1991,Y02P90,Y02P10,16
1991,Y02P90,Y02P20,2
1991,Y02P90,Y02P70,3
1991,Y02P90,Y02P80,2
1991,Y02P90,Y02P90,383
1991,Y02P90,Y02T10,27
1991,Y02P90,Y02T90,4
1991,Y02T10,Y02A20,1
1991,Y02T10,Y02A30,11
1991,Y02T10,Y02A40,1
1991,Y02T10,Y02A50,355
1991,Y02T10,Y02B10,8
1991,Y02T10,Y02B30,18
1991,Y02T10,Y02B40,4
1991,Y02T10,Y02B70,16
1991,Y02T10,Y02B90,1
1991,Y02T10,Y02C20,16
1991,Y02T10,Y02D30,1
1991,Y02T10,Y02E10,55
1991,Y02T10,Y02E20,78
1991,Y02T10,Y02E30,8
1991,Y02T10,Y02E40,7
1991,Y02T10,Y02E50,3
1991,Y02T10,Y02E60,174
1991,Y02T10,Y02E70,6
1991,Y02T10,Y02P10,4
1991,Y02T10,Y02P20,41
1991,Y02T10,Y02P30,2
1991,Y02T10,Y02P40,4
1991,Y02T10,Y02P60,5
1991,Y02T10,Y02P70,10
1991,Y02T10,Y02P80,5
1991,Y02T10,Y02P90,13
1991,Y02T10,Y02T10,5344
1991,Y02T10,Y02T30,3
1991,Y02T10,Y02T50,19
1991,Y02T10,Y02T70,6
1991,Y02T10,Y02T90,149
1991,Y02T10,Y02W10,4
1991,Y02T10,Y02W30,6
1991,Y02T30,Y02A20,2
1991,Y02T30,Y02A40,7
1991,Y02T30,Y02E30,1
1991,Y02T30,Y02E50,9
1991,Y02T30,Y02E60,1
1991,Y02T30,Y02P20,5
1991,Y02T30,Y02P60,4
1991,Y02T30,Y02T10,5
1991,Y02T30,Y02T30,27
1991,Y02T30,Y02T70,1
1991,Y02T30,Y02T90,1
1991,Y02T30,Y02W10,5
1991,Y02T30,Y02W30,4
1991,Y02T50,Y02A30,3
1991,Y02T50,Y02B10,1
1991,Y02T50,Y02B30,8
1991,Y02T50,Y02B40,3
1991,Y02T50,Y02E10,24
1991,Y02T50,Y02E20,15
1991,Y02T50,Y02E30,11
1991,Y02T50,Y02E60,33
1991,Y02T50,Y02P10,6
1991,Y02T50,Y02P20,1
1991,Y02T50,Y02P70,5
1991,Y02T50,Y02T10,11
1991,Y02T50,Y02T30,1
1991,Y02T50,Y02T50,819
1991,Y02T50,Y02T70,17
1991,Y02T50,Y02T90,2
1991,Y02T50,Y02W10,1
1991,Y02T70,Y02A40,1
1991,Y02T70,Y02E10,20
1991,Y02T70,Y02E50,1
1991,Y02T70,Y02P20,1
1991,Y02T70,Y02P70,1
1991,Y02T70,Y02T10,3
1991,Y02T70,Y02T50,34
1991,Y02T70,Y02T70,87
1991,Y02T70,Y02W10,11
1991,Y02T90,Y02A30,1
1991,Y02T90,Y02B30,3
1991,Y02T90,Y02B40,3
1991,Y02T90,Y02B70,1
1991,Y02T90,Y02B90,1
1991,Y02T90,Y02D30,1
1991,Y02T90,Y02E10,3
1991,Y02T90,Y02E60,76
1991,Y02T90,Y02P70,2
1991,Y02T90,Y02P90,4
1991,Y02T90,Y02T10,159
1991,Y02T90,Y02T30,2
1991,Y02T90,Y02T50,1
1991,Y02T90,Y02T90,113
1991,Y02W10,Y02A10,11
1991,Y02W10,Y02A20,64
1991,Y02W10,Y02A40,57
1991,Y02W10,Y02A50,80
1991,Y02W10,Y02B10,1
1991,Y02W10,Y02B30,2
1991,Y02W10,Y02B70,2
1991,Y02W10,Y02B90,1
1991,Y02W10,Y02C20,9
1991,Y02W10,Y02E10,16
1991,Y02W10,Y02E20,11
1991,Y02W10,Y02E30,4
1991,Y02W10,Y02E50,127
1991,Y02W10,Y02E60,2
1991,Y02W10,Y02P10,34
1991,Y02W10,Y02P20,112
1991,Y02W10,Y02P40,15
1991,Y02W10,Y02P60,21
1991,Y02W10,Y02P70,10
1991,Y02W10,Y02P90,6
1991,Y02W10,Y02T10,3
1991,Y02W10,Y02T30,1
1991,Y02W10,Y02T50,1
1991,Y02W10,Y02T70,1
1991,Y02W10,Y02W10,1497
1991,Y02W10,Y02W30,89
1991,Y02W30,Y02A10,4
1991,Y02W30,Y02A20,15
1991,Y02W30,Y02A30,9
1991,Y02W30,Y02A40,203
1991,Y02W30,Y02A50,25
1991,Y02W30,Y02B10,3
1991,Y02W30,Y02B30,4
1991,Y02W30,Y02C20,3
1991,Y02W30,Y02E10,5
1991,Y02W30,Y02E20,9
1991,Y02W30,Y02E30,49
1991,Y02W30,Y02E50,108
1991,Y02W30,Y02E60,38
1991,Y02W30,Y02P10,168
1991,Y02W30,Y02P20,410
1991,Y02W30,Y02P30,3
1991,Y02W30,Y02P40,114
1991,Y02W30,Y02P60,10
1991,Y02W30,Y02P70,27
1991,Y02W30,Y02T30,2
1991,Y02W30,Y02W10,96
1991,Y02W30,Y02W30,2555
1991,Y02W30,Y02W90,14
1991,Y02W90,Y02A30,2
1991,Y02W90,Y02A40,9
1991,Y02W90,Y02E60,1
1991,Y02W90,Y02P20,7
1991,Y02W90,Y02P60,1
1991,Y02W90,Y02T50,1
1991,Y02W90,Y02W30,21
1991,Y02W90,Y02W90,28
1992,Y02A10,Y02A10,56
1992,Y02A10,Y02A20,2
1992,Y02A10,Y02A30,8
1992,Y02A10,Y02A40,4
1992,Y02A10,Y02B80,6
1992,Y02A10,Y02E10,1
1992,Y02A10,Y02E50,1
1992,Y02A10,Y02P60,5
1992,Y02A10,Y02T70,1
1992,Y02A10,Y02W10,7
1992,Y02A10,Y02W30,4
1992,Y02A20,Y02A10,3
1992,Y02A20,Y02A20,483
1992,Y02A20,Y02A40,3
1992,Y02A20,Y02B10,2
1992,Y02A20,Y02B30,2
1992,Y02A20,Y02E10,33
1992,Y02A20,Y02E30,1
1992,Y02A20,Y02E50,2
1992,Y02A20,Y02E60,13
1992,Y02A20,Y02E70,4
1992,Y02A20,Y02P10,1
1992,Y02A20,Y02P40,1
1992,Y02A20,Y02P70,1
1992,Y02A20,Y02T10,1
1992,Y02A20,Y02T50,1
1992,Y02A20,Y02W10,30
1992,Y02A20,Y02W30,8
1992,Y02A30,Y02A10,1
1992,Y02A30,Y02A20,1
1992,Y02A30,Y02A30,358
1992,Y02A30,Y02A40,6
1992,Y02A30,Y02A50,1
1992,Y02A30,Y02B10,48
1992,Y02A30,Y02B30,261
1992,Y02A30,Y02B40,2
1992,Y02A30,Y02B80,68
1992,Y02A30,Y02C20,3
1992,Y02A30,Y02E10,60
1992,Y02A30,Y02E20,5
1992,Y02A30,Y02E30,3
1992,Y02A30,Y02E50,1
1992,Y02A30,Y02E60,35
1992,Y02A30,Y02E70,4
1992,Y02A30,Y02P20,19
1992,Y02A30,Y02P60,8
1992,Y02A30,Y02P70,1
1992,Y02A30,Y02P80,1
1992,Y02A30,Y02T10,11
1992,Y02A30,Y02T50,2
1992,Y02A30,Y02W10,1
1992,Y02A30,Y02W30,10
1992,Y02A40,Y02A10,8
1992,Y02A40,Y02A20,2
1992,Y02A40,Y02A30,5
1992,Y02A40,Y02A40,874
1992,Y02A40,Y02A50,14
1992,Y02A40,Y02B10,9
1992,Y02A40,Y02B30,8
1992,Y02A40,Y02B40,4
1992,Y02A40,Y02B80,1
1992,Y02A40,Y02C20,2
1992,Y02A40,Y02E10,20
1992,Y02A40,Y02E30,3
1992,Y02A40,Y02E40,1
1992,Y02A40,Y02E50,52
1992,Y02A40,Y02E60,11
1992,Y02A40,Y02P10,3
1992,Y02A40,Y02P20,178
1992,Y02A40,Y02P40,3
1992,Y02A40,Y02P60,76
1992,Y02A40,Y02P70,6
1992,Y02A40,Y02T10,3
1992,Y02A40,Y02T50,1
1992,Y02A40,Y02T70,1
1992,Y02A40,Y02W10,66
1992,Y02A40,Y02W30,156
1992,Y02A40,Y02W90,20
1992,Y02A50,Y02A10,2
1992,Y02A50,Y02A20,1
1992,Y02A50,Y02A30,10
1992,Y02A50,Y02A40,16
1992,Y02A50,Y02A50,731
1992,Y02A50,Y02A90,1
1992,Y02A50,Y02B10,3
1992,Y02A50,Y02B30,9
1992,Y02A50,Y02B80,1
1992,Y02A50,Y02C20,40
1992,Y02A50,Y02E10,4
1992,Y02A50,Y02E20,15
1992,Y02A50,Y02E30,1
1992,Y02A50,Y02E40,1
1992,Y02A50,Y02E50,18
1992,Y02A50,Y02E60,38
1992,Y02A50,Y02E70,5
1992,Y02A50,Y02P10,6
1992,Y02A50,Y02P20,80
1992,Y02A50,Y02P30,2
1992,Y02A50,Y02P40,16
1992,Y02A50,Y02P60,8
1992,Y02A50,Y02P70,1
1992,Y02A50,Y02P80,1
1992,Y02A50,Y02T10,391
1992,Y02A50,Y02T30,1
1992,Y02A50,Y02T50,1
1992,Y02A50,Y02T90,1
1992,Y02A50,Y02W10,83
1992,Y02A50,Y02W30,23
1992,Y02A50,Y02W90,1
1992,Y02A90,Y02A10,1
1992,Y02A90,Y02A50,1
1992,Y02A90,Y02A90,74
1992,Y02A90,Y02E10,1
1992,Y02A90,Y02E40,1
1992,Y02A90,Y02P90,1
1992,Y02B10,Y02A20,3
1992,Y02B10,Y02A30,42
1992,Y02B10,Y02A40,16
1992,Y02B10,Y02A50,2
1992,Y02B10,Y02B10,221
1992,Y02B10,Y02B30,34
1992,Y02B10,Y02B40,2
1992,Y02B10,Y02B70,4
1992,Y02B10,Y02B80,6
1992,Y02B10,Y02B90,1
1992,Y02B10,Y02C20,1
1992,Y02B10,Y02D10,1
1992,Y02B10,Y02E10,481
1992,Y02B10,Y02E20,6
1992,Y02B10,Y02E30,1
1992,Y02B10,Y02E40,1
1992,Y02B10,Y02E60,34
1992,Y02B10,Y02E70,16
1992,Y02B10,Y02P60,9
1992,Y02B10,Y02P70,12
1992,Y02B10,Y02P80,4
1992,Y02B10,Y02T10,13
1992,Y02B10,Y02T90,3
1992,Y02B10,Y02W10,1
1992,Y02B20,Y02A30,1
1992,Y02B20,Y02B10,3
1992,Y02B20,Y02B20,325
1992,Y02B20,Y02B70,47
1992,Y02B20,Y02B80,1
1992,Y02B20,Y02B90,8
1992,Y02B20,Y02D30,2
1992,Y02B20,Y02E10,4
1992,Y02B20,Y02E30,1
1992,Y02B20,Y02E40,1
1992,Y02B20,Y02E60,4
1992,Y02B20,Y02P40,1
1992,Y02B20,Y02P70,3
1992,Y02B20,Y02P80,3
1992,Y02B20,Y02P90,1
1992,Y02B20,Y02T10,1
1992,Y02B20,Y02T70,1
1992,Y02B30,Y02A20,10
1992,Y02B30,Y02A30,242
1992,Y02B30,Y02A40,14
1992,Y02B30,Y02A50,4
1992,Y02B30,Y02B10,59
1992,Y02B30,Y02B20,1
1992,Y02B30,Y02B30,889
1992,Y02B30,Y02B40,1
1992,Y02B30,Y02B70,5
1992,Y02B30,Y02B80,1
1992,Y02B30,Y02B90,4
1992,Y02B30,Y02C20,2
1992,Y02B30,Y02D10,1
1992,Y02B30,Y02E10,53
1992,Y02B30,Y02E20,33
1992,Y02B30,Y02E30,3
1992,Y02B30,Y02E50,1
1992,Y02B30,Y02E60,31
1992,Y02B30,Y02E70,2
1992,Y02B30,Y02P20,19
1992,Y02B30,Y02P60,6
1992,Y02B30,Y02P70,15
1992,Y02B30,Y02P80,7
1992,Y02B30,Y02T10,29
1992,Y02B30,Y02T30,1
1992,Y02B30,Y02T50,2
1992,Y02B30,Y02T90,1
1992,Y02B30,Y02W10,10
1992,Y02B30,Y02W30,4
1992,Y02B40,Y02A30,2
1992,Y02B40,Y02A40,4
1992,Y02B40,Y02B10,1
1992,Y02B40,Y02B30,10
1992,Y02B40,Y02B40,62
1992,Y02B40,Y02B70,11
1992,Y02B40,Y02B80,1
1992,Y02B40,Y02E10,14
1992,Y02B40,Y02E60,17
1992,Y02B40,Y02P10,1
1992,Y02B40,Y02P70,1
1992,Y02B40,Y02P80,1
1992,Y02B40,Y02T10,6
1992,Y02B40,Y02T90,2
1992,Y02B40,Y02W30,3
1992,Y02B50,Y02A40,1
1992,Y02B70,Y02A40,2
1992,Y02B70,Y02B20,47
1992,Y02B70,Y02B30,2
1992,Y02B70,Y02B40,7
1992,Y02B70,Y02B70,445
1992,Y02B70,Y02B90,36
1992,Y02B70,Y02D30,2
1992,Y02B70,Y02E10,2
1992,Y02B70,Y02E40,17
1992,Y02B70,Y02E60,36
1992,Y02B70,Y02P20,2
1992,Y02B70,Y02P70,2
1992,Y02B70,Y02P80,67
1992,Y02B70,Y02T10,4
1992,Y02B70,Y02T90,4
1992,Y02B70,Y02W30,1
1992,Y02B80,Y02A10,1
1992,Y02B80,Y02A30,70
1992,Y02B80,Y02A40,1
1992,Y02B80,Y02B10,1
1992,Y02B80,Y02B30,2
1992,Y02B80,Y02B40,2
1992,Y02B80,Y02B80,67
1992,Y02B80,Y02E10,3
1992,Y02B80,Y02E30,2
1992,Y02B80,Y02E60,8
1992,Y02B80,Y02E70,1
1992,Y02B80,Y02P60,5
1992,Y02B80,Y02T10,4
1992,Y02B80,Y02W30,3
1992,Y02B90,Y02A40,1
1992,Y02B90,Y02B20,9
1992,Y02B90,Y02B40,1
1992,Y02B90,Y02B70,74
1992,Y02B90,Y02B90,86
1992,Y02B90,Y02D30,1
1992,Y02B90,Y02E40,2
1992,Y02B90,Y02E60,36
1992,Y02B90,Y02P80,1
1992,Y02B90,Y02P90,1
1992,Y02B90,Y02T10,2
1992,Y02B90,Y02T90,1
1992,Y02C20,Y02A20,4
1992,Y02C20,Y02A30,1
1992,Y02C20,Y02A40,2
1992,Y02C20,Y02A50,51
1992,Y02C20,Y02C20,234
1992,Y02C20,Y02E10,2
1992,Y02C20,Y02E20,14
1992,Y02C20,Y02E30,1
1992,Y02C20,Y02E50,4
1992,Y02C20,Y02E60,8
1992,Y02C20,Y02P10,2
1992,Y02C20,Y02P20,113
1992,Y02C20,Y02P30,1
1992,Y02C20,Y02P40,2
1992,Y02C20,Y02P70,3
1992,Y02C20,Y02T10,35
1992,Y02C20,Y02T50,1
1992,Y02C20,Y02W10,2
1992,Y02C20,Y02W30,5
1992,Y02D10,Y02B30,1
